year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20140623,21,19.4,23.2,12.4,1876
20140624,22.9,19.4,27.2,2.5,1900
20140625,23.8,20.2,29,0,1900
20140626,24.4,20.2,29.5,0,1905
20140627,24.1,20.6,29.5,0,1893
20140628,23.8,21.3,28.4,0.8,1893
20140629,24.1,20.9,29.8,0,1853
20140630,25.3,21.2,30.2,1.7,1820
20140701,26,21.1,31.2,1.5,1884
20140702,25.7,22.1,31.1,7.7,1884
20140703,22.6,21.4,24.7,25.8,1661
20140704,26.8,21.6,32.3,0.9,1691
20140705,25.7,22.3,29.7,0.8,1619
20140706,25.7,23,29.5,8,1659
20140707,27.1,20.8,33.8,0.9,1659
20140708,25.9,23.7,29.3,4.2,1659
20140709,27.6,25.6,33,7.2,1793
20140710,28.9,24.6,33.6,0,1780
20140711,27.1,23,32.8,0,1768
20140712,25.3,22.9,29.6,0.9,1768
20140713,25.4,23,29.4,8,1768
20140714,26.4,22.8,30.7,0,1713
20140715,26.8,23.9,32.3,2,1748
20140716,26.6,23.5,32.2,2.4,1763
20140717,25.9,23.6,29.6,7.7,1858
20140718,26.1,22.6,30.6,18.6,1858
20140719,27,24.7,30.7,9.2,1756
20140720,27.9,24.6,33.2,0.1,1756
20140721,27.3,24.4,31.6,0,1756
20140722,25.9,24.6,28.2,2.1,1756
20140723,23.6,21.7,25.2,10.7,1769
20140724,21.9,19.1,24.5,11.7,1884
20140725,27.5,22.1,33.7,8.8,1839
20140726,22.6,20.8,27.3,1.8,1839
20140727,25,21.4,30.6,0.2,1839
20140728,26.6,21.6,31.3,3.3,2094
20140729,26.5,23.4,30.1,2.7,2221
20140730,28.6,25,33.5,0,2375
20140731,28.6,25.8,34.4,5.5,2345
20140801,30.2,24.7,34.7,2.4,2454
20140802,31.4,28.7,35.8,46,2673
20140803,26.5,24.1,30.5,35.2,2709
20140804,26.4,24.7,29.6,9.1,2611
20140805,26.6,25,29.2,1.2,2569
20140806,24.4,22.5,26.2,5.8,2468
20140807,24.7,22.6,27.1,17.6,2543
20140808,26.1,21.9,30.6,3.9,2543
20140809,26.5,22.3,31.6,1.9,2516
20140810,23.4,19.6,27.7,21.6,2456
20140811,23.7,18.3,28.6,0.4,2456
20140812,25.8,22.3,30.4,0,2291
20140813,24.2,22.5,26.7,2.5,2266
20140814,22.3,21.4,24.2,18.2,2256
20140815,24.9,20.9,29.6,3.6,2516
20140816,26.1,22.2,31.8,0.2,2456
20140817,24,22.9,25,19.6,2456
20140818,22.3,20.9,24.4,56.9,2291
20140819,22.3,20.4,25.3,12.2,2266
20140820,24.8,22.4,28,13.3,2256
20140821,23.1,21.8,24.6,37.7,1918
20140822,24.7,21.8,28.2,0.9,2059
20140823,25.2,22.8,29.7,0,2074
20140824,25.6,20.7,30.7,5.7,2098
20140825,25.9,24.1,28.6,40.1,2084
20140826,25.4,21.6,29.6,5.6,2084
20140827,24.6,21.1,28.6,1.8,2100
20140828,25.1,19.8,30.7,1.2,2188
20140829,25.2,21,30.1,4.1,2224
20140830,24.6,19.9,30.7,0,2190
20140831,24.1,20.7,29,0,1860
20140901,24.1,20.4,29.7,0.1,1856
20140902,23.1,19.3,27.7,7,1856
20140903,19.1,17.4,20.6,31.7,1856
20140904,22.4,18,27.6,0.4,1881
20140905,23.8,20,29,0,2184
20140906,25.2,20.3,30.8,0.6,2241
20140907,25.3,19.8,31.3,0,2186
20140908,24.8,20.6,30.2,0,2200
20140909,23.3,19.9,28.2,0,2338
20140910,22.4,16.7,28.9,0,2338
20140911,23.3,17.5,29.2,0,2374
20140912,21.3,18.6,26.6,0.3,2411
20140913,23.1,18.6,28.3,0.2,2411
20140914,23,18.2,28.4,0,2426
20140915,23.1,20.6,27.5,0.1,2401
20140916,21.3,15.8,27,0,2401
20140917,20.2,17.6,22.6,2.4,2418
20140918,20.6,16.2,27,0.1,2418
20140919,21.4,14.9,28.4,0,2308
20140920,21.6,15.4,28.1,0,2358
20140921,20.2,17.5,25.6,0.1,2408
20140922,21.4,15,27.9,0,2315
20140923,23,18.1,29,8.2,2315
20140924,20.3,18,23.8,61.6,2256
20140925,22.2,17.7,27.7,0.3,2084
20140926,21,18.6,24.2,0.4,2046
20140927,21.4,18.3,25.1,0.1,2080
20140928,21.7,19.2,24.7,0.1,2080
20140929,19.4,17.7,20.7,4.9,2108
20140930,18.9,15.4,23.7,1.1,2124
20141001,19.2,14.9,24.4,0,2158
20141002,18.1,17.1,20.1,2.3,2114
20141003,16.1,13.4,20.8,0.2,2076
20141004,16.9,11.6,23,0.3,2051
20141005,17.1,12.5,23.2,0,1976
20141006,16.6,10.5,22.6,0,1986
20141007,16.1,11.6,22.5,0,1986
20141008,16.7,10,23.6,0,1976
20141009,18.6,12.4,25.4,0,2044
20141010,19,12.5,26.3,0,2000
20141011,19.4,13.6,25.6,0,1946
20141012,21.2,13.9,29,0.9,1876
20141013,17.4,11,21.7,14,1900
20141014,13.8,8.5,20,0,1900
20141015,13.8,8.9,20,0,1905
20141016,13.2,9.3,18,1.4,1893
20141017,13.6,6.6,21.2,0,1893
20141018,15.5,9.4,22.5,0,1853
20141019,17,11.2,22.7,0,1820
20141020,14.4,12.9,17.1,18.4,1884
20141021,13.8,11.9,15.7,41.6,1884
20141022,13.6,10.4,18.7,13.7,1661
20141023,13.8,8.5,20.6,0,1691
20141024,15.1,9.9,21,0,1619
20141025,16.5,12.9,22.2,0,1659
20141026,16,11.6,19.9,0.1,1659
20141027,10.7,6.1,16.9,0,1659
20141028,10.2,2.7,19.4,0,1793
20141029,12.1,4.9,20.8,0,1780
20141030,14.2,7.7,20.8,0,1768
20141031,15,12.8,18.2,23.6,1768
20141101,17.3,15.1,22.9,1.9,1768
20141102,12,7.1,15.4,2,1713
20141103,9.3,3.8,14.8,0,1748
20141104,11.3,5.4,18.5,0,1763
20141105,12.4,6.4,18.4,0,1858
20141106,13.5,9.5,17.7,0.1,1858
20141107,9.8,5.1,16.5,2.4,1756
20141108,9.9,6.9,15.1,0.5,1756
20141109,10,6.3,15.5,0,1756
20141110,9.4,3.5,16.5,0,1756
20141111,9.4,4.6,14.5,0.4,1769
20141112,6,-1.3,10,2.2,1884
20141113,-0.2,-3.1,4.3,0.1,1839
20141114,4.2,-1.4,10,0.2,1839
20141115,4.1,-0.5,9.5,0,1839
20141116,6.6,2.6,12.4,0.2,2094
20141117,6.2,3.8,9,0.5,2221
20141118,5,1.7,10.4,0,2375
20141119,5.6,-0.6,12.6,0,2345
20141120,7.9,2.7,14.6,0,2454
20141121,11.3,5.9,16.5,0,2673
20141122,11,8,12.7,1,2709
20141123,9,6.3,12.3,0,2611
20141124,9.8,8,13.2,28.1,2569
20141125,10.2,6.6,15.1,1.7,2468
20141126,11,8.2,16.3,0.1,2543
20141127,10.4,6.7,14.9,0,2543
20141128,8.8,6.5,10.1,5.9,2516
20141129,8.3,5.5,12.8,0,2456
20141130,9.1,7.2,11.1,9.5,2456
20141201,-1.1,-7.2,7.9,1.8,2291
20141202,-5.4,-8.2,-2.7,0.7,2266
20141203,-3.3,-6.5,-0.5,2.3,2256
20141204,-4.6,-7.4,-0.2,1.6,2516
20141205,-6.6,-10.1,-2.5,1.3,2456
20141206,-5.6,-8.8,-0.5,0.2,2456
20141207,-3.4,-8.2,0.2,0,2291
20141208,-1.6,-4.8,2.7,1.9,2266
20141209,-2.4,-7.4,4.1,0,2256
20141210,1.6,-1.9,4.2,0.4,2256
20141211,-1.5,-5.2,3.2,0.2,2080
20141212,-3.8,-7,0.5,1,2093
20141213,-5.2,-7.3,-2,0.7,2093
20141214,-3.6,-8.6,0.6,0,2093
20141215,-0.1,-1.7,2,2.2,2003
20141216,-4.9,-9.4,1.7,5,2016
20141217,-9,-11.1,-5.2,1.9,1976
20141218,-8.3,-13.2,-2.2,0,1976
20141219,-3.8,-8.1,0,0.6,2004
20141220,-1.7,-6.6,2.1,2,1806
20141221,-6.4,-9,-1.3,0.7,1720
20141222,-4.7,-9.7,0.8,0.5,1913
20141223,-1.3,-5.7,1.8,0,1913
20141224,1.7,-3.1,6.4,0.2,1913
20141225,-2.6,-5.9,1.8,0,1874
20141226,-3.2,-7.4,2.5,0,1874
20141227,-1.8,-6.3,5,0,1874
20141228,-0.8,-3.6,1.6,0,1874
20141229,2.9,-0.5,6.4,0,1874
20141230,1.9,-1.6,6.3,0,1869
20141231,-1.9,-6.9,1.7,0.9,1869
20150101,-7.7,-9.8,-4.3,0.5,1894
20150102,-6,-9,-1.9,0.3,1919
20150103,-2.7,-9.2,3.1,0,1919
20150104,2.5,0.2,8.5,0,1931
20150105,3.7,-1.1,7.9,4.1,1956
20150106,-3.2,-7.6,4,4.7,1994
20150107,-5.5,-8.9,-0.6,0,1994
20150108,-5.1,-9.5,-0.2,0,1994
20150109,-2.1,-6.8,3.5,0,2201
20150110,-0.3,-5.6,4.8,0,2293
20150111,-0.4,-4.3,2.5,0.1,2391
20150112,-2.7,-7.3,3.7,0,2429
20150113,0.2,-5.1,5.8,0,2450
20150114,2.5,-0.3,6.1,0.4,2330
20150115,2.8,-1.1,9,0.2,2376
20150116,0.8,-2.5,3.4,0.3,2398
20150117,-4.1,-7.7,0,0,2398
20150118,-1.3,-6.5,2.1,1.3,2398
20150119,-0.1,-4,3.1,0.4,2335
20150120,-0.9,-6.4,4.4,0,2335
20150121,2.6,-1.2,6.5,3.1,2275
20150122,3.1,0.8,7.1,1.9,2293
20150123,1.2,-1.6,4.9,0,2293
20150124,3.7,0.8,8.4,0,2273
20150125,3,1.1,5,3.8,2273
20150126,3.6,0.2,6.5,1.7,2236
20150127,-3.6,-7.4,0.5,0.3,2236
20150128,-4.1,-9.1,2.7,0.3,2219
20150129,-1.1,-4.6,3,1.4,2219
20150130,-3.3,-7,0.8,0.2,2219
20150131,-4.5,-8.5,0.8,0,2440
20150201,-3,-8.2,3.6,0,2378
20150202,-0.6,-5.3,6.4,0,2390
20150203,0.6,-3.5,7.2,0,2390
20150204,0.4,-3.1,5.8,0,2390
20150205,-0.1,-3.8,4.8,0.3,2365
20150206,0.4,-4.3,6.5,0,2353
20150207,1.2,-2.7,5.7,0,2315
20150208,-9.8,-11.9,-2.8,0,2266
20150209,-5.7,-13,-0.1,0.1,2291
20150210,1.7,-2,5.8,0,2423
20150211,2.7,-0.8,8,0,2329
20150212,-2.2,-4.7,1.6,0,2291
20150213,-1.6,-6.4,4,0,2291
20150214,2,-3.1,6.6,0,2291
20150215,7.9,3.2,13,3.8,2345
20150216,5,4.1,7.9,10,2391
20150217,1.9,0.5,4.1,0.3,2343
20150218,0.8,-1.5,3.3,0.1,2343
20150219,2.2,-2.7,8.6,0.2,2343
20150220,5.2,-1.3,11.4,0,2314
20150221,5.7,4.8,6.7,7.9,2349
20150222,3.5,-0.7,7,1,2324
20150223,0.9,-2.4,5.9,0,2349
20150224,2.1,-1.1,7.5,0,2349
20150225,5.4,0.2,12.5,0.1,2423
20150226,1.2,-3.5,4.7,0.2,2320
20150227,-1.3,-5.6,4.8,0,2320
20150228,2.7,-2,6.4,1.6,2320
20150301,2.4,-0.2,5.9,0.9,2320
20150302,3.9,-1.9,9.7,0,2206
20150303,2.8,-1.3,6.7,2.8,2270
20150304,-2.1,-4.6,1.4,0,2296
20150305,-0.3,-5.4,5.5,0,2471
20150306,2.9,-3.2,10.4,0,2583
20150307,4.2,-2.3,11,0,2583
20150308,7.7,0.4,15.1,0,2583
20150309,2.2,-5.4,8.2,0.1,2708
20150310,-3.4,-6.9,1,0,2708
20150311,0.4,-5.1,7.5,0,2708
20150312,2.1,-3.5,6.7,0,2994
20150313,5.6,1.8,11,1.2,3030
20150314,4.3,-1.2,11.6,0,3068
20150315,5.5,0,12.5,0,2978
20150316,9.8,1.3,18.6,0,2934
20150317,10.7,6.9,16.1,0,2910
20150318,10.7,8.4,14.4,31.8,2990
20150319,12.4,6.5,21,0.5,3031
20150320,13.4,7.6,21.9,0,3150
20150321,11.7,6.9,17.8,0,3389
20150322,8.3,2.2,14.9,0,3451
20150323,4.6,0,10.1,0,3439
20150324,5.4,-0.9,12.4,0,3533
20150325,6.5,0.1,14.2,0,3616
20150326,7.9,1.6,14.8,0,3596
20150327,9.1,3.2,16.2,0,3596
20150328,9.7,2.5,17,0,3596
20150329,10.5,7,16.5,0,3775
20150330,13.2,5.9,20.8,0,3629
20150331,12.9,10,14.9,3.1,3604
20150401,12.9,10,17.6,1.9,3641
20150402,14.8,8.5,21.8,7.7,3641
20150403,10.6,6.9,15.1,9,3601
20150404,13.5,8.9,18.5,17.8,3558
20150405,10.5,10.1,12.2,3,3558
20150406,10.3,6.9,15.4,4.2,3558
20150407,8.4,5.5,12.2,0.9,3520
20150408,8.3,3.5,13.7,0.3,3346
20150409,9.6,3.8,16.3,0,3398
20150410,11.6,4.6,19.2,0,3264
20150411,13.5,6.7,20.7,0,3264
20150412,14.9,9.1,20.4,0.6,3368
20150413,12,7.4,17.6,7.5,3384
20150414,6.9,5.8,8,10.2,3364
20150415,11.1,5.6,17,1,3204
20150416,9.9,6.9,14.8,2.7,3164
20150417,10.5,4.8,16.1,0,3226
20150418,15.2,5.2,23.7,2.4,3121
20150419,14.5,11.2,17.3,14.2,3093
20150420,12.2,10.3,16.8,11,3093
20150421,14,7.7,20.9,0,3093
20150422,14.2,9.3,20.7,0,3093
20150423,14.5,8,20.1,0,3168
20150424,15.7,10.4,22.8,0,3186
20150425,15.9,9.2,23,0,3186
20150426,17.3,9.9,24.4,0,3186
20150427,18.5,12.7,24.9,0,3186
20150428,20.3,12.3,26.9,8.2,3266
20150429,17,15.8,18.4,23.2,3250
20150430,21.2,15.1,28.3,0.2,3281
20150501,21,15.9,27.2,0,3281
20150502,20.7,15.8,26,1.9,3256
20150503,18.3,17.1,19.6,12.9,3215
20150504,16.1,12.5,20.1,0,3215
20150505,14.2,8.3,19.9,0,3205
20150506,15.4,9.8,22,0,3341
20150507,16.5,10.6,24,0,3279
20150508,16.7,11.7,22.7,0,3286
20150509,17.6,12.6,24,0.2,3224
20150510,19.1,13.5,25.9,0,3161
20150511,18.4,14.4,24.1,23.8,3224
20150512,13.3,10.3,17.5,9,3265
20150513,17.4,11.8,21.4,0,3029
20150514,20.4,15.3,26.6,0,3039
20150515,19.1,16.3,23.7,1.3,2913
20150516,18,11.6,25.2,0,2940
20150517,18.6,11.7,25.2,0,3074
20150518,17.7,13.7,22.2,4,3070
20150519,14.8,13,16.2,0.7,3030
20150520,16.3,10.6,21.9,0,3100
20150521,18.7,12.6,26,0,3163
20150522,20,13.7,27.2,0,3361
20150523,20.6,13.6,28.3,0,3344
20150524,21,14,28.5,0,3261
20150525,20.8,14.4,28.7,0,3199
20150526,21.5,14.1,30.3,0,3199
20150527,23.2,14.4,31.5,0,3150
20150528,24.3,16.7,32.2,0,3150
20150529,23.8,18.5,29.8,0,3056
20150530,19.8,17,23.2,2.7,3113
20150531,22.1,15.3,30.4,0,3113
20150601,21.7,15.8,28.5,0,3061
20150602,23.1,18.1,29.8,0.4,3061
20150603,23.3,17.1,29.4,0,3014
20150604,24.2,17.1,31.5,0,3014
20150605,19.1,17.5,22,3.2,3014
20150606,22.4,16.4,28.9,0,3078
20150607,23.4,18.7,31.5,0,3078
20150608,22.4,18.2,27.8,1.3,3078
20150609,22.2,18.8,28.1,0,3038
20150610,25.3,17.6,34.9,0,3038
20150611,24.6,20.7,30.2,1.7,3061
20150612,23.6,19.4,29.9,0.7,3056
20150613,24.7,20.1,30.9,0.7,3144
20150614,22.8,17.8,27.7,5.1,3183
20150615,24.2,19.6,30.6,0,3144
20150616,25,20,30.9,1.1,3180
20150617,23.4,20.2,30.8,2.9,3093
20150618,24.8,19.6,31.3,0.8,3093
20150619,24.5,20,29.9,2.2,3051
20150620,19.6,17,22.6,12.2,3054
20150621,22.4,15.6,29.6,0.1,3016
20150622,24,19.4,29.1,0.2,3016
20150623,24.7,19.7,31,0.1,2739
20150624,25.7,21.1,30.6,3.4,2868
20150625,24.8,21,29.1,14.6,2880
20150626,21,18,25.3,32.4,2796
20150627,25.2,19.2,31.1,0.7,2750
20150628,25.4,21,31.1,0,2635
20150629,25.7,21.2,30.6,0.2,2569
20150630,24.4,21.9,29.2,11.5,2515
20150701,23.7,21,27.9,0.9,2556
20150702,23.7,20.4,29.3,0.2,2556
20150703,23.3,19.2,28.3,0.5,2480
20150704,24.1,18.2,29.9,0,2543
20150705,24.2,20.1,29.6,0.4,2548
20150706,25.3,20.2,32.5,0.2,2560
20150707,25.6,21.4,29.7,13.3,2589
20150708,23.4,20.7,26.3,23,2695
20150709,26.5,22.1,31.8,19.1,2594
20150710,29.2,23.6,34.3,0,2594
20150711,30.4,25.7,36,9.2,2506
20150712,24.8,24,28,44.8,2603
20150713,23.1,21.4,24.9,3.6,2593
20150714,26.1,22.5,31.4,0.1,2731
20150715,27.9,22.7,33.9,1,2740
20150716,24.7,20.6,28.9,0,2856
20150717,23.6,18.4,28.6,0.3,2878
20150718,24.3,22.3,27.8,0.1,2873
20150719,25.1,21.3,29.8,1.5,2935
20150720,27.5,24.4,31.2,2.7,2948
20150721,27,24.6,29.6,4.1,2948
20150722,27.7,25.3,31.7,2.8,2973
20150723,26.9,24.9,32.1,13,3215
20150724,24.7,22.6,25.4,17.4,3289
20150725,25,24.4,26.4,8.8,3226
20150726,26,23.5,30,3.8,3289
20150727,26.2,24.4,30,1.8,3289
20150728,27.7,24.6,31.2,0.6,3449
20150729,26.7,24.8,28.8,7.1,3591
20150730,28.6,25.5,33.1,0,3591
20150731,27.9,26.2,32.4,0.2,3591
20150801,28.2,26,31.6,1,3498
20150802,26.5,24.1,29.2,5.1,3394
20150803,27.9,25.6,31.5,0,3549
20150804,27.5,25.4,30.8,0,3486
20150805,28.6,25.9,32.7,0,3486
20150806,29.3,24.5,34.4,0,3295
20150807,28.9,26,34.4,2.2,3295
20150808,26.6,24.3,33,6.8,3170
20150809,26.7,23.3,31,0,3170
20150810,27,23.9,32,0,3108
20150811,26.8,24.5,30.6,6.7,3150
20150812,27.3,22.1,32.9,5.1,3126
20150813,26.5,23.9,31.1,6.9,3351
20150814,26.9,22.7,32.5,1.1,3176
20150815,27.1,23.1,30.8,0,3235
20150816,25.8,20.7,31.2,6.9,3186
20150817,26.6,19.8,32.9,1,3266
20150818,27.9,24.1,32.2,0,3250
20150819,26.8,24.2,29.7,0,3281
20150820,25.4,24.2,28.1,5,3281
20150821,25.2,23,29.3,26.6,3256
20150822,25.5,23.4,29.6,0.3,3215
20150823,26.3,20.9,31.7,0.1,3215
20150824,26.3,23.3,30.3,3.1,3205
20150825,21.7,19.2,24.5,26.8,3341
20150826,21.9,18.9,25.3,0.4,3279
20150827,24.7,21.2,30,1.4,3286
20150828,23.2,19,28.1,2.5,3224
20150829,24.4,19,30.8,0,3161
20150830,24.9,19.9,31,0.4,3224
20150831,25.9,21,31.2,1.8,3265
20150901,25.9,22.6,30.7,5,3029
20150902,23.9,22,27.7,9.6,3039
20150903,23.9,19.8,28.2,1.8,2913
20150904,24.8,20.6,30.7,0,2940
20150905,21.9,19.4,23.6,9.4,3074
20150906,22.2,19.3,26.2,6.6,3070
20150907,22.6,16.8,28.7,0.1,3030
20150908,22.7,16.2,28.9,0,3100
20150909,22.4,15.3,30.1,0,3163
20150910,22.4,17,28.4,0,3361
20150911,21,16.8,24.4,1.5,3344
20150912,19.2,15.5,24,3.8,3261
20150913,20.2,15.2,26,0,3199
20150914,22.1,16.4,27.8,0,3199
20150915,22.8,17.4,28.7,0,3150
20150916,21.6,16,26.7,1.6,3150
20150917,21.4,15.5,27.6,4.4,3056
20150918,21.9,15.9,29.2,0,3113
20150919,22.3,17,29,0,3113
20150920,22.1,17.9,28.3,0,3061
20150921,22.6,16.5,29.4,0,3061
20150922,23.9,18,31,0,3014
20150923,22,19,26.1,8.4,3014
20150924,23.4,17.5,30.6,1.2,3014
20150925,23.4,19,29.8,0,3078
20150926,22.4,17.9,28,0,3078
20150927,21.9,14.2,29.8,0,3078
20150928,21.4,15.5,28.3,0,3038
20150929,22.1,15.9,28.2,0,3038
20150930,21.3,19.4,26.2,1.7,3061
20151001,16.3,10.7,19.7,37.4,3056
20151002,16.5,8.6,21.5,0,3144
20151003,19.2,13.3,24.5,0,3183
20151004,16.6,11.2,22.4,0,3144
20151005,18,11,25.6,0,3180
20151006,18.7,12.1,26.3,0,3093
20151007,19.6,14.1,25.7,0,3093
20151008,20.1,15.7,26.4,0.1,3051
20151009,16.2,12.8,20.5,0.4,3054
20151010,12.8,10.4,17.2,4.8,3016
20151011,10.8,8.1,14.4,2.2,3016
20151012,12.3,8.2,17.9,0.5,2739
20151013,15,7.8,21.3,0,2868
20151014,17.1,10.9,24.5,0,2880
20151015,17.9,12.1,26.1,0,2796
20151016,17.5,13.2,24.2,0,2750
20151017,18.7,12.4,26.6,0,2635
20151018,17.9,12.4,24.2,0,2569
20151019,18.1,13.6,23.9,0.1,2515
20151020,18.8,15.4,25.1,0,2556
20151021,17.9,13.9,22.7,0.2,2556
20151022,17.5,14.5,23.1,0.3,2480
20151023,17.5,15.2,21.4,0,2543
20151024,16.9,13.2,22,1.2,2548
20151025,16.3,12.1,22.8,0,2560
20151026,15,12,18.7,0.4,2589
20151027,12.1,7.7,15.9,16.3,2695
20151028,9.9,5.6,15.8,0,2594
20151029,8.4,3.2,14.7,0.4,2594
20151030,5.4,1.7,10.4,0,2506
20151031,5.7,1.1,12.3,0,2603
20151101,7,1.3,12.6,0.1,2593
20151102,10.8,6.1,15.2,0.2,2731
20151103,11.8,6.6,18.7,0,2740
20151104,12.2,5.8,19.8,0,2856
20151105,13.2,8.6,19.2,0,2878
20151106,13.5,9.6,19.2,2.6,2873
20151107,10.5,9.3,11.7,28,2935
20151108,11.1,10.3,11.8,13.8,2948
20151109,10.8,9.8,12.1,3.2,2948
20151110,10,7.7,13.5,0.2,2973
20151111,11.6,6.6,17.7,2,3215
20151112,14.5,10.2,21,0.6,3289
20151113,11.5,10.5,13.1,24.4,3226
20151114,12.8,11,14.2,5,3289
20151115,13.4,10.6,17.2,0,3289
20151116,12.2,10.7,14,10.7,3449
20151117,13.9,11,19.3,0.5,3591
20151118,10.4,8.4,12.6,7.9,3591
20151119,8.9,6.7,10.8,0.9,3591
20151120,9.8,7.1,14.4,0.1,3498
20151121,9.2,5,15.4,0.1,3394
20151122,10.2,5.9,15.7,4.6,3549
20151123,8.5,6.5,11,6.6,3486
20151124,5.6,2.7,8.8,2.8,3486
20151125,2.4,0.9,5.3,9,3295
20151126,-2.7,-4.8,0.9,3.3,3295
20151127,-2.8,-7.3,2,0.6,3170
20151128,0.1,-2.7,2.6,0,3170
20151129,2.5,1,3.9,0.8,3108
20151130,4.1,0.9,8.5,0.2,3150
20151201,4,-1.3,10.4,0,3126
20151202,6,2.9,8.5,5.7,3351
20151203,-0.7,-3.2,3.3,3,3176
20151204,-0.4,-4.4,3.1,0.5,3235
20151205,3.4,0.6,7.2,0,3235
20151206,1.3,-2,7.8,0,3435
20151207,1.9,-3.4,6.7,0,3398
20151208,2.9,-1.4,9.6,0,3373
20151209,5,-0.8,10.9,0,3314
20151210,7.8,5.8,9.2,14.1,3314
20151211,6.4,3.3,12.2,3.7,3251
20151212,5.2,1.1,11,0,3251
20151213,5.2,0.9,12.2,0,3264
20151214,5,2.6,6.4,3.9,3111
20151215,4.7,2,8.2,0.5,3111
20151216,-1,-5,2.8,2.4,3038
20151217,-4.6,-7.4,-0.4,0.3,3038
20151218,-3.3,-7,-1,0,3038
20151219,-0.1,-4.6,6.8,0,3021
20151220,1.5,-3.4,6,0.8,3041
20151221,2.2,-0.2,5,1.5,3115
20151222,3.1,-1.5,7.7,0.1,3324
20151223,5.9,2.9,10.6,1.9,3324
20151224,1.5,-1.6,5.3,0,4241
20151225,-0.8,-4.9,3.7,0,4144
20151226,0.9,-3.2,4.7,0.2,4301
20151227,-5.7,-8.9,-1,0,4343
20151228,-5.7,-9.5,-1,0,4343
20151229,-3.2,-8.7,2.9,0,4704
20151230,0.3,-3.5,4.3,1.1,4784
20151231,0.7,-1.9,2.8,0.3,5019
20160101,1.2,-3.3,4,0,4831
20160102,5.7,1,9.5,0,4554
20160103,6.5,5.1,9.4,0,4645
20160104,2,-2.5,5.3,0,4515
20160105,-2.7,-4.8,1.5,0.5,4323
20160106,-1.7,-4.9,1.7,0,4269
20160107,-3.4,-5.9,1.4,0,4331
20160108,-3.3,-6.9,1,0,4108
20160109,-2.1,-6.2,2.4,0,4108
20160110,0.3,-2.7,3.8,0,4191
20160111,-3.8,-6.5,0.9,0,4129
20160112,-5.2,-9.1,0.7,0,4061
20160113,-4.5,-8.2,0.1,0.8,4260
20160114,-3.4,-8.4,1.3,0.1,4215
20160115,-0.4,-4.3,5.3,0.1,4195
20160116,-0.2,-2.1,2.8,0,4258
20160117,1.7,-0.7,5.4,3.3,4183
20160118,-6.3,-12.3,0.4,0.9,4183
20160119,-12.8,-15.1,-8.9,0.8,3701
20160120,-10.5,-14.5,-5.2,0,3824
20160121,-7.1,-10.2,-2.3,0,3896
20160122,-7.6,-11.1,-3.8,0,3896
20160123,-11.5,-16,-8.3,1.2,3896
20160124,-14.4,-18,-10.5,1.5,3806
20160125,-9.4,-14.3,-3.4,0.3,3806
20160126,-3.3,-8.5,1.7,0.1,3734
20160127,-1.1,-4.7,4.3,0,3525
20160128,-0.5,-5.6,3.5,6.7,3573
20160129,1.9,-1.4,5.4,8.2,3339
20160130,0.6,-2.5,5.2,0.6,3339
20160131,-3.9,-6.5,0.3,0,3416
20160201,-6,-9.1,-1,0,3473
20160202,-5.3,-10,0.9,0,3523
20160203,-2.4,-8.3,4,0,3374
20160204,-0.7,-4,3.9,0,3374
20160205,-2.2,-6.8,3.4,0,3374
20160206,-3.1,-6.2,2,0.5,3311
20160207,-2.9,-8.3,3.5,0,3346
20160208,1.3,-4.3,5.5,0.2,3289
20160209,0.3,-3.9,5.5,0,3266
20160210,2.7,-4.3,10.7,0,3289
20160211,8.1,1.6,13.5,0.2,3326
20160212,8.4,6.8,10,20.7,3295
20160213,11,5.8,14.4,11.4,3451
20160214,-2.6,-6.8,5.8,0.8,3414
20160215,-5.8,-10,-2.3,0.2,3449
20160216,-2.7,-6.7,1.1,0.5,3449
20160217,0,-5.2,5.4,0,3331
20160218,3.5,-1.4,7.8,0.1,3305
20160219,2.3,0.1,4.4,0,3318
20160220,1.3,-2.5,6.3,0,3228
20160221,-0.6,-4.2,4.4,0,3165
20160222,1.1,-2.2,4.2,0,3118
20160223,0.7,-4.5,4.5,0.2,3118
20160224,-3,-6.8,2.2,0.6,3118
20160225,-0.2,-5.8,5.7,0,3053
20160226,2.2,-3.2,7.5,0.8,3118
20160227,3.3,0.5,8.1,1.4,3484
20160228,0.7,-2.6,6.9,5.8,3579
20160229,-3.8,-5.9,-1.1,0.3,3579
20160301,-2.7,-7.5,2.1,0,3490
20160302,3.1,-2.2,8.1,0,3490
20160303,8.1,4.4,13.9,0,3490
20160304,13.2,6.4,20.3,9.7,3404
20160305,11.3,9.1,13.5,27.9,3383
20160306,7.9,4.3,12.9,2.5,3148
20160307,8.1,4.8,12.2,0,3048
20160308,2.7,-1.4,7,2.8,2924
20160309,0.3,-2.7,5.3,2,2924
20160310,-1.1,-4.3,3.1,0.1,2924
20160311,-0.5,-5.5,4.6,0,3024
20160312,2,-3.3,6.4,0,2974
20160313,3.7,1.9,6.5,0.2,2974
20160314,4.7,1.3,9.6,0,2924
20160315,5.2,-1,12.4,0,2961
20160316,7.5,2.7,13.8,0,2915
20160317,9.3,2,14.7,0.1,2876
20160318,13.4,8.8,20.1,9.3,2800
20160319,11.4,6.6,18.1,0,2800
20160320,10.6,4.9,17.5,0,2973
